folioviv,foliohog,numren,trab,tipo_trab1,tipo_trab2,ocupa1,ocupa2
0600343204,1,01,1,1,0,1,0
0600343204,1,02,1,1,0,1,0
0600343206,1,01,1,3,0,1,0
0600343206,1,03,1,1,0,1,0
0600348601,1,01,1,1,0,1,0
0600348601,1,02,1,1,0,1,0
0600348601,1,05,1,1,0,1,0
0600348602,1,01,1,1,0,1,0
0600348603,1,01,1,3,0,1,0
0600348603,1,02,1,1,0,1,0
0600348603,1,03,1,1,0,1,0
0600348603,1,04,1,1,0,1,0
0600348605,1,01,1,3,0,1,0
0600352701,1,01,1,3,0,1,0
0600352701,1,02,1,1,3,1,1
0600352701,1,03,1,1,1,1,1
0600352705,1,02,1,3,0,1,0
0600352705,1,03,1,1,1,1,1
0600356501,1,01,1,1,0,1,0
0600356503,1,01,1,1,0,1,0
0600356503,1,02,1,3,0,1,0
0600356505,1,02,1,1,0,1,0
0600365801,1,02,1,1,0,1,0
0600365802,1,01,1,3,0,1,0
0600365802,1,03,1,1,0,1,0
0600365802,1,04,1,1,0,1,0
0600365803,1,04,1,1,0,1,0
0600365804,1,01,1,1,0,1,0
0600365806,1,01,1,1,0,1,0
0600376901,1,01,1,1,0,1,0
0600376902,1,01,1,1,0,1,0
0600376902,1,02,1,1,0,1,0
0600376903,1,01,1,1,0,1,0
0600376903,1,03,1,1,0,1,0
0600376904,1,01,1,1,0,1,0
0600376905,1,01,1,1,0,1,0
0600376905,1,03,1,1,0,1,0
0600376906,1,02,1,1,0,1,0
0600376906,1,03,1,1,0,1,0
0600376906,1,04,1,1,0,1,0
0600386702,1,02,1,1,0,1,0
0600386702,1,03,1,1,0,1,0
0600386703,1,01,1,1,0,1,0
0600386703,1,02,1,1,0,1,0
0600386703,1,03,1,1,0,1,0
0600386703,1,04,1,1,0,1,0
0600386704,1,02,1,3,0,1,0
0600386705,1,02,1,1,0,1,0
0600396301,1,01,1,1,0,1,0
0600396301,1,02,1,1,0,1,0
0600396302,1,01,1,1,0,1,0
0600396305,1,01,1,1,0,1,0
0600396305,1,02,1,3,0,1,0
0600396306,1,01,1,1,0,1,0
0600403001,1,01,1,1,0,1,0
0600403002,1,03,1,3,0,1,0
0600403006,1,01,1,1,0,1,0
0600403006,1,02,1,1,0,1,0
0600403006,1,04,1,1,0,1,0
0600408201,1,01,1,1,0,1,0
0600408201,1,02,1,1,0,1,0
0600408202,1,01,1,1,0,1,0
0600408202,1,02,1,1,0,1,0
0600408202,1,03,1,1,0,1,0
0600408202,1,04,1,1,0,1,0
0600408204,1,01,1,1,0,1,0
0600408205,1,01,1,1,1,1,1
0600408205,1,02,1,1,0,1,0
0600408205,1,03,1,1,0,1,0
0600408206,1,01,1,1,0,1,0
0600413601,1,01,1,1,3,1,1
0600413601,1,02,1,1,0,1,0
0600413601,1,03,1,3,0,1,0
0600413601,1,04,1,1,0,1,0
0600413602,1,01,1,3,0,1,0
0600413602,1,02,1,1,0,1,0
0600413603,1,01,1,1,0,1,0
0600413603,1,02,1,1,0,1,0
0600413603,1,04,1,1,0,1,0
0600413604,1,01,1,1,0,1,0
0600413605,1,01,1,1,0,1,0
0600413605,1,02,1,1,3,1,1
0600415702,1,01,1,3,0,1,0
0600415702,1,02,1,1,0,1,0
0600415703,1,01,1,1,0,1,0
0600415706,1,01,1,1,0,1,0
0600415706,1,02,1,1,0,1,0
0600415706,1,03,1,1,0,1,0
0600415706,1,04,1,1,0,1,0
0600423501,1,01,1,1,0,1,0
0600423502,1,02,1,1,0,1,0
0600423502,1,03,1,1,0,1,0
0600423502,1,06,1,1,0,1,0
0600423503,1,03,1,1,1,1,1
0600423503,2,01,1,1,0,1,0
0600423504,1,01,1,1,0,1,0
0600423505,1,01,1,3,0,1,0
0600423505,1,02,1,1,0,1,0
0600423506,1,01,1,1,3,1,1
0600469801,1,01,1,1,0,1,0
0600469801,1,02,1,1,0,1,0
0600469803,1,02,1,1,0,1,0
0600469803,1,03,1,1,0,1,0
0600469804,1,01,1,3,0,1,0
0600469805,1,01,1,1,0,1,0
0600469806,1,01,1,1,0,1,0
0600469806,1,02,1,1,0,1,0
0600469806,1,05,1,1,0,1,0
0600469806,1,06,1,1,0,1,0
0600475901,1,01,1,1,0,1,0
0600475903,1,01,1,1,0,1,0
0600475903,1,02,1,1,0,1,0
0600475903,1,03,1,1,0,1,0
0600475905,1,01,1,3,0,1,0
0600485401,1,02,1,1,0,1,0
0600485402,1,01,1,3,0,1,0
0600485402,1,02,1,1,1,1,1
0600485405,1,01,1,1,0,1,0
0600485406,1,01,1,1,0,1,0
0600491301,1,01,1,1,0,1,0
0600491304,1,02,1,1,0,1,0
0600491304,1,04,1,1,0,1,0
0600491305,1,01,1,1,0,1,0
0600491305,1,02,1,1,0,1,0
0600491306,1,02,1,1,0,1,0
0600491306,1,03,1,1,0,1,0
0600491306,1,04,1,1,0,1,0
0600491306,1,05,1,1,0,1,0
0600492001,1,01,1,1,0,1,0
0600492001,1,03,1,1,0,1,0
0600492002,1,01,1,1,0,1,0
0600492002,1,03,1,1,0,1,0
0600492003,1,02,1,3,0,1,0
0600492003,1,03,1,1,0,1,0
0600492004,1,01,1,3,0,1,0
0600492004,1,04,1,1,0,1,0
0600492004,1,08,1,1,0,1,0
0600492005,1,01,1,1,0,1,0
0600492006,1,01,1,1,0,1,0
0600496201,1,01,1,1,0,1,0
0600496202,1,01,1,1,1,1,1
0600496204,1,01,1,3,0,1,0
0600496204,1,03,1,1,0,1,0
0600496204,1,04,1,1,0,1,0
0600496205,1,01,1,1,0,1,0
0600496205,1,02,1,1,0,1,0
0600496205,1,03,1,1,0,1,0
0600496205,1,05,1,1,0,1,0
0600496205,1,08,1,1,0,1,0
0600496206,1,01,1,1,0,1,0
0600496206,1,02,1,1,0,1,0
0600512602,1,01,1,1,0,1,0
0600512602,1,02,1,1,0,1,0
0600512603,1,01,1,1,0,1,0
0600512603,1,02,1,1,0,1,0
0600512604,1,01,1,1,0,1,0
0600512605,1,01,1,1,0,1,0
0600512605,1,03,1,1,0,1,0
0600512606,1,01,1,1,0,1,0
0600512606,1,02,1,2,0,1,0
0600516702,1,01,1,1,0,1,0
0600516704,1,01,1,1,0,1,0
0600516704,1,02,1,3,3,1,1
0600516705,1,02,1,1,0,1,0
0600516705,1,03,1,1,0,1,0
0600516705,1,04,1,1,0,1,0
0600522503,1,03,1,1,1,1,1
0600522506,1,01,1,1,0,1,0
0600522506,1,02,1,1,0,1,0
0600522506,1,03,1,1,0,1,0
0600532801,1,01,1,1,2,1,1
0600532801,1,03,1,1,0,1,0
0600532802,1,01,1,1,0,1,0
0600532802,1,02,1,3,0,1,0
0600532803,1,03,1,1,0,1,0
0600532806,1,01,1,1,0,1,0
0600532806,1,03,1,1,0,1,0
0600532806,1,07,1,1,0,1,0
0600543902,1,01,1,1,0,1,0
0600543902,1,03,1,1,0,1,0
0600543902,1,04,1,1,0,1,0
0600543903,1,01,1,3,0,1,0
0600543903,1,02,1,1,0,1,0
0600543903,1,03,1,3,0,1,0
0600543903,1,04,1,1,0,1,0
0600543904,1,01,1,3,0,1,0
0600543904,1,02,1,1,0,1,0
0600543905,1,01,1,3,0,1,0
0600543905,1,02,1,1,0,1,0
0600543905,2,02,1,1,0,1,0
0600550401,1,01,1,1,0,1,0
0600550402,1,01,1,1,0,1,0
0600550403,1,01,1,1,0,1,0
0600550404,1,01,1,1,0,1,0
0600550404,1,02,1,3,0,1,0
0600550405,1,01,1,1,0,1,0
0600550406,1,01,1,1,0,1,0
0600550406,1,02,1,3,0,1,0
0600552301,1,01,1,1,3,1,1
0600552301,1,02,1,1,0,1,0
0600552303,1,03,1,1,0,1,0
0600552306,1,01,1,3,0,1,0
0600552306,1,02,1,1,0,1,0
0600553001,1,01,1,1,0,1,0
0600553001,1,02,1,1,0,1,0
0600553002,1,01,1,1,0,1,0
0600553002,1,02,1,1,0,1,0
0600553003,1,03,1,1,0,1,0
0600553003,1,05,1,1,0,1,0
0600553004,1,01,1,1,0,1,0
0600553005,1,01,1,1,0,1,0
0600553005,1,02,1,1,0,1,0
0600553006,1,01,1,3,0,1,0
0600558202,1,01,1,1,0,1,0
0600558203,1,01,1,1,0,1,0
0600558205,1,01,1,1,0,1,0
0600558206,1,01,1,1,0,1,0
0600559601,1,01,1,1,0,1,0
0600559602,1,03,1,1,0,1,0
0600559603,1,01,1,1,0,1,0
0600559606,1,01,1,1,0,1,0
0600566701,1,01,1,1,0,1,0
0600566702,1,01,1,3,0,1,0
0600566702,1,02,1,3,0,1,0
0600566703,1,01,1,3,0,1,0
0600566703,1,02,1,1,0,1,0
0600566703,1,05,1,1,0,1,0
0600566704,1,01,1,3,0,1,0
0600566704,1,02,1,1,0,1,0
0600566704,1,03,1,1,0,1,0
0600566704,1,04,1,1,0,1,0
0600566705,1,01,1,1,0,1,0
0600566705,1,02,1,1,0,1,0
0600566706,1,01,1,1,1,1,1
0600566706,1,02,1,3,0,1,0
0600572501,1,01,1,3,0,1,0
0600572503,1,01,1,1,0,1,0
0600572504,1,01,1,3,0,1,0
0600572504,1,02,1,1,0,1,0
0600572505,1,01,1,1,0,1,0
0600572506,1,01,1,1,0,1,0
0600572506,1,03,1,1,0,1,0
0600574803,1,01,1,1,0,1,0
0600574803,1,02,1,1,0,1,0
0600574804,1,01,1,1,0,1,0
0600574805,1,01,1,1,0,1,0
0600574805,1,02,1,1,0,1,0
0600574806,1,01,1,1,0,1,0
0600575902,1,01,1,3,0,1,0
0600575903,1,02,1,1,0,1,0
0600575903,1,03,1,1,0,1,0
0600575903,1,04,1,1,0,1,0
0600575904,1,01,1,1,0,1,0
0600575905,1,01,1,1,0,1,0
0600575906,1,01,1,1,1,1,1
0600576401,1,01,1,1,0,1,0
0600576401,1,03,1,1,0,1,0
0600576401,1,04,1,1,0,1,0
0600576402,1,01,1,1,0,1,0
0600576403,1,01,1,1,0,1,0
0600576403,1,03,1,1,0,1,0
0600576404,1,02,1,1,0,1,0
0600576406,1,01,1,3,0,1,0
0600585301,1,01,1,3,3,1,1
0600585301,1,02,1,3,0,1,0
0600585302,1,01,1,1,0,1,0
0600585303,1,01,1,1,0,1,0
0600585303,1,02,1,1,0,1,0
0600585304,1,01,1,1,0,1,0
0600585305,1,01,1,1,0,1,0
0600585306,1,01,1,2,0,1,0
0600590001,1,01,1,1,0,1,0
0600590001,1,02,1,1,0,1,0
0600590001,1,03,1,1,1,1,1
0600590002,1,01,1,1,0,1,0
0600590002,1,02,1,1,0,1,0
0600590004,1,01,1,3,0,1,0
0600590005,1,01,1,3,0,1,0
0600590005,1,02,1,1,0,1,0
0600594201,1,01,1,1,0,1,0
0600594202,1,01,1,2,0,1,0
0600594203,1,01,1,3,0,1,0
0600594203,1,02,1,1,0,1,0
0600594204,1,01,1,1,0,1,0
0600594205,1,01,1,1,0,1,0
0600594205,1,02,1,1,0,1,0
0600594206,1,01,1,1,3,1,1
0600596602,1,01,1,1,0,1,0
0600596602,1,02,1,1,0,1,0
0600596603,1,01,1,1,0,1,0
0600596603,1,02,1,1,0,1,0
0600596604,1,01,1,1,0,1,0
0600596604,1,02,1,1,0,1,0
0600596605,1,01,1,1,0,1,0
0600596605,1,02,1,3,1,1,1
0600596605,1,03,1,1,0,1,0
0600597701,1,01,1,1,0,1,0
0600597702,1,01,1,1,0,1,0
0600597702,1,02,1,1,0,1,0
0600597703,1,01,1,1,0,1,0
0600597703,1,02,1,1,0,1,0
0600597705,1,01,1,3,0,1,0
0600597705,1,02,1,3,0,1,0
0600598501,1,01,1,1,0,1,0
0600598501,1,04,1,1,0,1,0
0600598503,1,01,1,1,0,1,0
0600598506,1,01,1,3,0,1,0
0600612801,1,01,1,1,0,1,0
0600612802,1,01,1,1,0,1,0
0600612803,1,01,1,1,0,1,0
0600612803,1,02,1,1,0,1,0
0600622901,1,01,1,1,0,1,0
0600622902,1,01,1,3,0,1,0
0600622902,1,03,1,1,0,1,0
0600622903,1,01,1,1,0,1,0
0600622903,1,02,1,1,1,1,1
0600622903,1,05,1,1,0,1,0
0600622904,1,03,1,1,0,1,0
0600622905,1,02,1,1,3,1,1
0600622905,1,03,1,1,0,1,0
0600622905,1,04,1,1,0,1,0
0600622906,1,01,1,1,0,1,0
0600623401,1,01,1,3,0,1,0
0600623403,1,01,1,1,0,1,0
0600623404,1,01,1,3,0,1,0
0600623405,1,01,1,3,0,1,0
0600623405,1,02,1,1,0,1,0
0600623405,1,03,1,1,0,1,0
0600623406,1,01,1,1,0,1,0
0600623406,1,03,1,1,0,1,0
0600628302,1,01,1,1,0,1,0
0600628302,1,02,1,1,0,1,0
0600628303,1,01,1,1,0,1,0
0600628303,1,02,1,1,0,1,0
0600628304,1,01,1,1,0,1,0
0600628306,1,01,1,1,0,1,0
0600634002,1,01,1,1,0,1,0
0600634004,1,02,1,1,0,1,0
0600634005,1,01,1,1,0,1,0
0600634005,1,02,1,3,0,1,0
0600634006,1,01,1,1,3,1,1
0600634006,1,02,1,1,0,1,0
0600650202,1,02,1,1,0,1,0
0600650202,1,05,1,1,0,1,0
0600650202,1,09,1,1,0,1,0
0600650202,1,11,1,1,0,1,0
0600650202,1,12,1,1,0,1,0
0600650205,1,01,1,1,0,1,0
0600650205,1,02,1,1,0,1,0
0600650205,1,04,1,1,0,1,0
0600650206,1,02,1,1,0,1,0
0600653601,1,01,1,1,0,1,0
0600653601,1,02,1,1,0,1,0
0600653603,1,01,1,1,0,1,0
0600653604,1,01,1,1,0,1,0
0600653605,1,01,1,1,1,1,1
0600653605,1,02,1,1,0,1,0
0600653605,1,06,1,1,3,1,1
0600653606,1,01,1,1,0,1,0
0600665701,1,01,1,1,0,1,0
0600665702,1,01,1,1,1,1,1
0600665702,1,03,1,1,0,1,0
0600665702,1,04,1,1,0,1,0
0600665702,1,05,1,1,0,1,0
0600665703,1,01,1,1,1,1,1
0600665704,1,01,1,1,0,1,0
0600665704,1,03,1,1,0,1,0
0600665705,1,01,1,1,0,1,0
0600665706,1,01,1,3,0,1,0
0600668501,1,01,1,1,0,1,0
0600668501,1,02,1,3,0,1,0
0600668501,1,03,1,1,0,1,0
0600668501,1,04,1,1,0,1,0
0600668501,1,05,1,1,0,1,0
0600668502,1,01,1,1,0,1,0
0600668502,1,02,1,1,0,1,0
0600668503,1,01,1,1,0,1,0
0600668503,1,02,1,3,0,1,0
0600668504,1,01,1,3,0,1,0
0600668505,1,01,1,3,0,1,0
0600668505,1,02,1,3,0,1,0
0600668505,1,03,1,1,0,1,0
0600668506,1,01,1,1,1,1,1
0600677801,1,01,1,1,0,1,0
0600677801,1,02,1,1,0,1,0
0600677803,1,01,1,1,0,1,0
0600677803,1,02,1,1,0,1,0
0600677804,1,01,1,1,0,1,0
0600677805,1,01,1,1,0,1,0
0600677805,1,02,1,1,0,1,0
0600677806,1,01,1,1,0,1,0
0600681902,1,02,1,3,0,1,0
0600681903,1,01,1,3,0,1,0
0600681903,1,02,1,1,0,1,0
0600681903,1,03,1,1,0,1,0
0600681906,1,01,1,1,0,1,0
0600681906,1,02,1,1,0,1,0
0600681906,1,04,1,1,0,1,0
0600688401,1,02,1,1,0,1,0
0600688401,1,03,1,3,0,1,0
0600688401,1,04,1,1,0,1,0
0600688403,1,01,1,1,0,1,0
0600688404,1,01,1,2,0,1,0
0600688404,1,02,1,1,0,1,0
0600688405,1,01,1,3,0,1,0
0600688406,1,02,1,1,0,1,0
0600694301,1,01,1,1,0,1,0
0600694301,1,02,1,1,1,1,1
0600694302,1,01,1,3,0,1,0
0600694304,1,01,1,1,0,1,0
0600694304,1,02,1,1,0,1,0
0600694305,1,01,1,1,0,1,0
0600694305,1,02,1,1,0,1,0
0600694305,1,04,1,1,0,1,0
0600694306,1,01,1,1,0,1,0
0600694306,1,02,1,1,0,1,0
0600697001,1,01,1,1,0,1,0
0600697001,1,02,1,1,0,1,0
0600697001,1,03,1,1,0,1,0
0600697001,1,04,1,1,0,1,0
0600697002,1,01,1,1,0,1,0
0600697002,1,02,1,1,0,1,0
0600697003,1,01,1,1,0,1,0
0600697004,1,01,1,1,0,1,0
0600697004,1,02,1,1,0,1,0
0600697005,1,02,1,1,0,1,0
0600697006,1,01,1,1,0,1,0
0600697006,1,02,1,1,0,1,0
0600700201,1,01,1,1,0,1,0
0600700201,1,02,1,1,0,1,0
0600700202,1,01,1,1,0,1,0
0600700204,1,01,1,1,0,1,0
0600700205,1,01,1,1,0,1,0
0600700206,1,01,1,1,0,1,0
0600705603,1,01,1,1,0,1,0
0600705603,1,02,1,1,0,1,0
0600705604,1,02,1,1,0,1,0
0600705605,1,01,1,1,0,1,0
0600705605,1,02,1,1,0,1,0
0600705606,1,02,1,1,0,1,0
0600705606,1,03,1,1,0,1,0
0600705606,1,04,1,1,0,1,0
0600712701,1,01,1,1,0,1,0
0600712702,1,01,1,1,0,1,0
0600712703,1,01,1,1,0,1,0
0600712703,1,02,1,3,0,1,0
0600712706,1,01,1,1,3,1,1
0600718501,1,01,1,1,0,1,0
0600718501,1,02,1,1,0,1,0
0600718501,1,03,1,1,0,1,0
0600718503,1,01,1,2,0,1,0
0600718503,1,02,1,3,0,1,0
0600718503,1,03,1,3,1,1,1
0600718503,1,04,1,1,0,1,0
0600718504,1,01,1,1,3,1,1
0600718504,1,02,1,3,0,1,0
0600718504,1,03,1,1,0,1,0
0600718505,1,01,1,3,0,1,0
0600718505,1,02,1,1,0,1,0
0600718506,1,01,1,3,0,1,0
0600718506,1,03,1,1,0,1,0
0600718506,1,04,1,1,0,1,0
0600719801,1,01,1,1,0,1,0
0600719801,1,02,1,1,0,1,0
0600719802,1,01,1,1,0,1,0
0600719803,1,01,1,1,0,1,0
0600719804,1,01,1,1,0,1,0
0600719805,1,01,1,3,0,1,0
0600719805,1,02,1,1,0,1,0
0600727901,1,01,1,1,0,1,0
0600727902,1,01,1,1,0,1,0
0600727903,1,01,1,1,0,1,0
0600727903,1,02,1,1,0,1,0
0600727903,1,03,1,1,0,1,0
0600727904,1,01,1,1,0,1,0
0600727904,1,02,1,1,0,1,0
0600727904,1,05,1,1,0,1,0
0600727906,1,01,1,1,0,1,0
0600727906,1,02,1,1,0,1,0
0600727906,1,03,1,1,1,1,1
0600728401,1,01,1,1,0,1,0
0600728401,1,02,1,1,0,1,0
0600728402,1,01,1,1,0,1,0
0600728402,1,02,1,1,0,1,0
0600728403,1,01,1,3,0,1,0
0600728404,1,01,1,1,0,1,0
0600728404,2,01,1,1,0,1,0
0600728404,2,02,1,1,0,1,0
0600728406,1,01,1,1,0,1,0
0600728406,1,02,1,1,0,1,0
0600728406,1,03,1,1,0,1,0
0600728406,1,04,1,1,0,1,0
0600728406,1,05,1,1,0,1,0
0600728406,1,06,1,1,0,1,0
0600730302,1,02,1,1,0,1,0
0600730303,1,01,1,1,1,1,1
0600730303,1,02,1,1,0,1,0
0600730303,1,03,1,1,0,1,0
0600730306,1,01,1,3,0,1,0
0600730306,1,02,1,1,0,1,0
0600734001,1,01,1,1,0,1,0
0600734001,1,02,1,1,0,1,0
0600734002,1,01,1,3,0,1,0
0600734002,1,02,1,1,0,1,0
0600734003,1,01,1,3,0,1,0
0600734004,1,01,1,1,0,1,0
0600734005,1,01,1,1,0,1,0
0600734005,1,03,1,1,0,1,0
0600734006,1,01,1,1,0,1,0
0600735201,1,01,1,1,1,1,1
0600735201,1,02,1,1,0,1,0
0600735203,1,01,1,1,0,1,0
0600735203,1,02,1,1,1,1,1
0600735205,1,01,1,1,0,1,0
0600735205,1,02,1,3,0,1,0
0600736601,1,01,1,1,0,1,0
0600736603,1,01,1,1,0,1,0
0600736603,1,02,1,1,0,1,0
0600736604,1,01,1,1,0,1,0
0600736605,1,04,1,1,0,1,0
0600736605,1,05,1,1,0,1,0
0600736606,1,01,1,1,0,1,0
0600736606,1,02,1,1,0,1,0
0600739701,1,01,1,3,0,1,0
0600739701,1,05,1,1,0,1,0
0600739702,1,01,1,1,0,1,0
0600739702,1,02,1,1,0,1,0
0600739703,1,01,1,1,0,1,0
0600739703,1,02,1,3,0,1,0
0600739703,1,03,1,1,0,1,0
0600739704,1,03,1,1,1,1,1
0600739705,1,01,1,1,0,1,0
0600739705,1,05,1,1,0,1,0
0600739705,1,06,1,1,0,1,0
0600739706,1,01,1,1,0,1,0
0600743501,1,02,1,1,0,1,0
0600743504,1,01,1,1,0,1,0
0600743505,1,01,1,1,3,1,1
0600743505,1,02,1,1,0,1,0
0600743506,1,01,1,3,0,1,0
0600743506,1,02,1,3,0,1,0
0600743506,1,03,1,1,0,1,0
0600743506,1,04,1,1,0,1,0
0600748801,1,01,1,1,0,1,0
0600748801,1,02,1,1,0,1,0
0600748801,1,03,1,1,0,1,0
0600748802,1,01,1,1,0,1,0
0600748802,1,02,1,1,0,1,0
0600748803,1,01,1,1,0,1,0
0600748804,1,01,1,1,0,1,0
0600748804,1,03,1,1,0,1,0
0600748804,1,05,1,1,0,1,0
0600748805,1,01,1,1,0,1,0
0600748805,1,02,1,3,0,1,0
0600748805,1,03,1,1,0,1,0
0600748806,1,01,1,1,0,1,0
0600748806,1,02,1,3,0,1,0
0600764901,1,01,1,1,0,1,0
0600764903,1,01,1,1,0,1,0
0600764904,1,01,1,1,0,1,0
0600764905,1,01,1,1,0,1,0
0600764906,1,01,1,1,0,1,0
0600764906,1,02,1,1,0,1,0
0600770402,1,01,1,1,3,1,1
0600770402,1,02,1,1,0,1,0
0600770403,1,01,1,3,0,1,0
0600771301,1,01,1,3,0,1,0
0600771301,1,02,1,1,0,1,0
0600771303,1,01,1,1,0,1,0
0600771303,1,02,1,3,0,1,0
0600771304,1,01,1,1,1,1,1
0600771304,1,02,1,1,1,1,1
0600771305,1,01,1,1,1,1,1
0600771306,1,01,1,3,0,1,0
0600771306,1,02,1,1,0,1,0
0600772001,1,01,1,1,0,1,0
0600772001,1,02,1,1,0,1,0
0600772002,1,03,1,1,0,1,0
0600772003,1,01,1,1,0,1,0
0600772003,1,03,1,1,0,1,0
0600772005,1,01,1,1,0,1,0
0600772006,1,01,1,1,0,1,0
0600774201,1,01,1,1,0,1,0
0600774202,1,01,1,1,0,1,0
0600774202,1,02,1,1,0,1,0
0600774205,1,01,1,3,0,1,0
0600774205,1,02,1,1,0,1,0
0600774206,1,01,1,1,0,1,0
0600774206,1,02,1,1,0,1,0
0600774206,1,03,1,1,0,1,0
0600779603,1,01,1,1,0,1,0
0600779603,1,02,1,1,0,1,0
0600779603,1,03,1,1,0,1,0
0600779606,1,02,1,1,0,1,0
0600779606,1,03,1,1,3,1,1
0600780701,1,01,1,1,0,1,0
0600780701,1,02,1,1,0,1,0
0600780702,1,03,1,1,0,1,0
0600780703,1,05,1,1,0,1,0
0600780704,1,01,1,1,0,1,0
0600780704,1,03,1,1,0,1,0
0600780704,1,04,1,1,0,1,0
0600780704,1,05,1,1,0,1,0
0600780705,1,01,1,1,0,1,0
0600780706,1,01,1,1,0,1,0
0600783502,1,01,1,1,0,1,0
0600783502,1,02,1,1,0,1,0
0600783502,1,03,1,1,0,1,0
0600783503,1,01,1,1,0,1,0
0600783506,1,01,1,1,0,1,0
0600799801,1,01,1,1,0,1,0
0600799801,1,03,1,1,0,1,0
0600799802,1,01,1,1,0,1,0
0600799803,1,01,1,1,0,1,0
0600799803,1,03,1,1,0,1,0
0600799804,1,01,1,1,0,1,0
0600799804,1,02,1,3,0,1,0
0600799805,1,01,1,1,0,1,0
0600799806,1,01,1,1,0,1,0
0600799806,1,02,1,3,0,1,0
0600803901,1,01,1,1,0,1,0
0600803901,1,02,1,1,0,1,0
0600803902,1,01,1,1,0,1,0
0600803902,1,02,1,1,0,1,0
0600803903,1,01,1,1,0,1,0
0600803904,1,01,1,3,0,1,0
0600803904,1,02,1,1,0,1,0
0600803904,1,03,1,1,0,1,0
0600803904,1,04,1,1,0,1,0
0600803905,1,01,1,1,0,1,0
0600803906,1,01,1,1,0,1,0
0600807402,1,01,1,1,0,1,0
0600807402,1,02,1,1,3,1,1
0600807403,1,01,1,1,0,1,0
0600807403,1,02,1,1,0,1,0
0600807404,1,01,1,1,0,1,0
0600807404,1,02,1,3,1,1,1
0600807405,1,01,1,1,0,1,0
0600807406,1,01,1,1,0,1,0
0600807406,1,02,1,1,0,1,0
0600807406,1,04,1,1,1,1,1
0600840301,1,01,1,1,0,1,0
0600840301,1,02,1,1,0,1,0
0600840302,1,01,1,1,0,1,0
0600840302,1,02,1,1,0,1,0
0600840303,1,01,1,1,0,1,0
0600840304,1,01,1,1,0,1,0
0600840304,1,03,1,1,0,1,0
0600840305,1,01,1,1,0,1,0
0600840305,1,02,1,1,0,1,0
0600840306,1,01,1,1,0,1,0
0600840306,1,02,1,1,0,1,0
0600841001,1,01,1,1,0,1,0
0600841002,1,01,1,1,0,1,0
0600841003,1,01,1,1,0,1,0
0600841004,1,01,1,1,0,1,0
0600841004,1,02,1,1,0,1,0
0600841004,1,03,1,1,0,1,0
0600841005,1,01,1,1,0,1,0
0600841005,1,02,1,1,0,1,0
0600841006,1,01,1,1,0,1,0
0600848204,1,02,1,1,0,1,0
0600849601,1,01,1,1,0,1,0
0600849602,1,01,1,1,0,1,0
0600849602,1,02,1,3,0,1,0
0600849603,1,01,1,1,0,1,0
0600849604,1,01,1,1,0,1,0
0600849605,1,01,1,1,0,1,0
0600849605,1,02,1,1,0,1,0
0600849606,1,01,1,1,0,1,0
0600849606,1,02,1,1,0,1,0
0600853701,1,01,1,1,0,1,0
0600853702,1,01,1,3,0,1,0
0600853702,1,02,1,1,0,1,0
0600853703,1,01,1,1,0,1,0
0600853703,1,02,1,1,0,1,0
0600853704,1,01,1,1,1,1,1
0600853704,1,03,1,1,0,1,0
0600853705,1,01,1,1,0,1,0
0600853706,1,01,1,1,0,1,0
0600853706,1,02,1,1,0,1,0
0600854501,1,01,1,1,0,1,0
0600854503,1,01,1,3,0,1,0
0600854504,1,01,1,1,0,1,0
0600854505,1,01,1,3,0,1,0
0600854505,1,02,1,1,0,1,0
0600854506,1,01,1,3,0,1,0
0600860801,1,01,1,3,0,1,0
0600860801,1,02,1,1,0,1,0
0600860801,1,03,1,1,0,1,0
0600860802,1,01,1,3,0,1,0
0600860802,1,02,1,1,0,1,0
0600860802,1,03,1,1,0,1,0
0600860803,1,01,1,1,0,1,0
0600860804,1,01,1,1,0,1,0
0600860804,1,02,1,1,0,1,0
0600860805,1,01,1,1,0,1,0
0600861901,1,01,1,1,0,1,0
0600861901,1,02,1,1,0,1,0
0600861901,1,03,1,1,0,1,0
0600861901,1,04,1,1,0,1,0
0600861902,1,01,1,3,1,1,1
0600861902,1,03,1,1,0,1,0
0600861903,1,01,1,1,0,1,0
0600861903,1,02,1,1,0,1,0
0600861903,1,03,1,1,0,1,0
0600861903,1,04,1,1,0,1,0
0600861904,1,01,1,1,0,1,0
0600861904,1,03,1,1,0,1,0
0600861905,1,02,1,1,0,1,0
0600861906,1,01,1,1,0,1,0
0600861906,1,02,1,1,0,1,0
0600865401,1,01,1,1,0,1,0
0600865401,1,02,1,1,0,1,0
0600865404,1,01,1,1,0,1,0
0600865406,1,02,1,1,1,1,1
0600865406,1,03,1,1,0,1,0
0600865406,1,04,1,1,0,1,0
0600865406,1,05,1,1,0,1,0
0600866301,1,01,1,1,0,1,0
0600866301,1,04,1,1,0,1,0
0600866302,1,01,1,3,0,1,0
0600866302,1,02,1,3,0,1,0
0600866302,1,03,1,3,0,1,0
0600866303,1,01,1,1,0,1,0
0600866303,1,02,1,2,0,1,0
0600866304,1,03,1,1,0,1,0
0600868002,1,01,1,1,0,1,0
0600868003,1,03,1,1,0,1,0
0600868003,1,04,1,1,0,1,0
0600868003,1,05,1,1,0,1,0
0600872201,1,03,1,1,0,1,0
0600872202,1,03,1,1,0,1,0
0600872203,1,01,1,1,0,1,0
